species,gridlat,gridlon,d18oc,d18osw,t_annual,t_seasonal,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
T. sacculifer,-20.5,-39.5,-1.19,1.1434184312820435,25.7015323638916,25.7015323638916,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-20.5,-12.5,-0.95,1.0139247179031372,23.13758087158203,23.13758087158203,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-20.5,8.5,-0.45749999999999996,0.639690637588501,19.554689407348633,21.569095611572266,1,1,1,1,1,0,0,0,0,0,0,0
T. sacculifer,-20.5,9.5,-0.11750000000000001,0.6144129037857056,19.063119888305664,21.363019943237305,1,1,1,1,0,0,0,0,0,0,0,0
T. sacculifer,-19.5,9.5,-0.16,0.6554182171821594,19.087989807128906,21.464202880859375,1,1,1,1,0,0,0,0,0,0,0,0
T. sacculifer,-15.5,-18.5,0.37,0.9336085319519043,24.5244083404541,24.5244083404541,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-15.5,-17.5,0.29,0.9298321604728699,24.389001846313477,24.389001846313477,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-15.5,-11.5,-0.26,0.9106283187866211,23.39861488342285,23.39861488342285,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-15.5,-10.5,-0.46,0.9072660207748413,23.265649795532227,23.265649795532227,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-15.5,-9.5,0.04,0.903468132019043,23.126256942749023,23.126256942749023,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-14.5,147.5,-1.76,0.3972075581550598,26.995798110961914,26.995798110961914,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-12.5,146.5,-1.75,0.3696436583995819,27.201080322265625,27.201080322265625,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-11.5,10.5,-0.19,0.7383171916007996,24.382089614868164,24.382089614868164,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-11.5,13.5,-0.93,0.7176336646080017,24.917587280273438,24.917587280273438,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-9.5,-97.5,-0.14,0.47082948684692383,24.146791458129883,24.146791458129883,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-9.5,-34.5,-1.46,0.873788595199585,27.28873634338379,27.28873634338379,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-9.5,112.5,-2.475,0.2665706276893616,27.860994338989258,27.860994338989258,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-9.5,118.5,-2.525,0.2636459469795227,28.276748657226562,28.276748657226562,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-9.5,121.5,-2.615,0.27606646716594696,27.981552124023438,27.981552124023438,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-8.5,-33.5,-1.2850000000000001,0.873173306385676,27.5819149017334,27.5819149017334,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-8.5,110.5,-2.27,0.26822027564048767,27.86207389831543,27.86207389831543,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-7.5,-167.5,-1.21,0.46339380741119385,29.017724990844727,29.017724990844727,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-7.5,-33.5,-1.4541666666666668,0.8438159823417664,27.452306747436523,27.452306747436523,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-7.5,104.5,-2.76,0.21313542127609253,28.268678665161133,28.268678665161133,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-6.5,0.5,-1.11,0.7592369318008423,25.262575149536133,25.262575149536133,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-6.5,8.5,-1.71,0.6096523404121399,25.94915199279785,25.94915199279785,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-6.5,11.5,-1.53,0.5503532886505127,25.980195999145508,25.980195999145508,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-6.5,102.5,-2.72,0.2080875188112259,28.397489547729492,28.397489547729492,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-6.5,103.5,-2.67,0.19612175226211548,28.35215950012207,28.35215950012207,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-5.5,-106.5,-1.22,0.3999630808830261,24.81783103942871,24.81783103942871,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-5.5,-11.5,-1.34,0.7890089154243469,25.77100372314453,25.77100372314453,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-5.5,-10.5,-1.225,0.7865786552429199,25.696746826171875,25.696746826171875,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-5.5,-8.5,-1.2,0.7815830707550049,25.561010360717773,25.561010360717773,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-5.5,-1.5,-0.98,0.754341185092926,25.42059898376465,25.42059898376465,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-5.5,11.5,-1.19,0.5218501687049866,25.62285041809082,25.62285041809082,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-5.5,103.5,-2.845,0.15800155699253082,28.339401245117188,28.339401245117188,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-4.5,-36.5,-1.5435849952516616,0.8221939206123352,27.28460693359375,27.28460693359375,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-4.5,-10.5,-1.18,0.7749114036560059,25.687034606933594,25.687034606933594,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-4.5,61.5,-1.41,0.4408979117870331,28.386892318725586,28.386892318725586,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-4.5,101.5,-2.6933333333333334,0.15927010774612427,28.76981544494629,28.76981544494629,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-3.5,-37.5,-1.3119999999999998,0.8141841888427734,27.330217361450195,27.330217361450195,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-3.5,-14.5,-1.72,0.7805649638175964,25.89790153503418,25.89790153503418,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-3.5,-13.5,-0.96,0.7761489152908325,25.83122444152832,25.83122444152832,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-3.5,-12.5,-1.1,0.7719327807426453,25.7661075592041,25.7661075592041,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-3.5,-7.5,-1.01,0.7530514597892761,25.548730850219727,25.548730850219727,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-3.5,101.5,-2.68,0.15927010774612427,29.002286911010742,29.002286911010742,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-2.5,-86.5,-0.135,0.2580186426639557,23.07137107849121,23.07137107849121,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-2.5,-84.5,-1.29,0.2468332052230835,22.733064651489258,22.733064651489258,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-2.5,-82.5,-0.99,0.23258116841316223,22.42388153076172,22.42388153076172,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-2.5,-10.5,-1.09,0.7523871660232544,25.64012908935547,25.64012908935547,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-2.5,-9.5,-0.86,0.7471898794174194,25.598161697387695,25.598161697387695,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-2.5,99.5,-2.6375,0.1450017113238573,28.978235244750977,28.978235244750977,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-2.5,156.5,-2.039285714285714,0.2882743775844574,29.428634643554688,29.428634643554688,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-1.5,-89.5,-1.475,0.2387910932302475,23.23298454284668,23.23298454284668,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-1.5,-86.5,-1.23,0.208304300904274,23.471529006958008,23.471529006958008,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-1.5,-85.5,-1.23,0.20648373663425446,23.3995361328125,23.3995361328125,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-1.5,-24.5,-0.87,0.7980915307998657,26.693937301635742,26.693937301635742,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-1.5,-12.5,-0.88,0.7534311413764954,25.826879501342773,25.826879501342773,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-1.5,-11.5,-0.97,0.7467630505561829,25.774658203125,25.774658203125,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-1.5,-10.5,-0.96,0.7398836612701416,25.728158950805664,25.728158950805664,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-1.5,97.5,-2.83,0.18872575461864471,29.053556442260742,29.053556442260742,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-1.5,159.5,-2.0799999,0.2798185348510742,29.412893295288086,29.412893295288086,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-0.5,-106.5,-0.69,0.27861857414245605,24.01679039001465,24.01679039001465,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-0.5,-82.5,-1.91,0.13177832961082458,24.49524688720703,24.49524688720703,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-0.5,-23.5,-1.28,0.7855681777000427,26.72039794921875,26.72039794921875,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-0.5,-10.5,-1.16,0.7260942459106445,25.97109031677246,25.97109031677246,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-0.5,98.5,-2.795,0.16478751599788666,29.263351440429688,29.263351440429688,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-0.5,99.5,-2.8469999999999995,0.1538834974169731,29.55580711364746,29.45929527282715,1,1,1,0,1,1,1,1,1,1,1,1
T. sacculifer,-0.5,155.5,-2.23,0.3208765387535095,29.400392532348633,29.400392532348633,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-0.5,157.5,-2.1566666666666667,0.3131452202796936,29.388154983520508,29.388154983520508,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-0.5,158.5,-2.045,0.29949650168418884,29.37975311279297,29.37975311279297,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-0.5,159.5,-2.23,0.2722403407096863,29.384946823120117,29.384946823120117,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-0.5,160.5,-1.8006666600000003,0.29617780447006226,29.39166831970215,29.39166831970215,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-0.5,161.5,-1.924,0.33443373441696167,29.381006240844727,29.381006240844727,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-0.5,162.5,-1.6,0.3597802221775055,29.356515884399414,29.356515884399414,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,0.5,-23.5,-1.3,0.7726140022277832,26.913400650024414,26.913400650024414,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,0.5,98.5,-2.9,0.1655896008014679,29.288766860961914,29.288766860961914,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,0.5,159.5,-2.0375,0.28499311208724976,29.363237380981445,29.363237380981445,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,0.5,160.5,-1.87,0.28774869441986084,29.362815856933594,29.362815856933594,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,0.5,161.5,-1.89,0.32852768898010254,29.35500144958496,29.35500144958496,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,1.5,-33.5,-1.58,0.7901390790939331,27.38312530517578,27.38312530517578,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,1.5,3.5,-1.32,0.5186184048652649,27.497907638549805,27.497907638549805,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,1.5,96.5,-2.6925,0.20435620844364166,29.0150089263916,29.0150089263916,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,1.5,98.5,-2.7399999999999998,0.17851180334885916,29.107460021972656,29.107460021972656,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,1.5,146.5,-2.25,0.22671635448932648,29.381309509277344,29.381309509277344,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,1.5,160.5,-1.7871428,0.27443286776542664,29.335840225219727,29.335840225219727,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,1.5,161.5,-1.73,0.31435489654541016,29.33009147644043,29.33009147644043,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,1.5,162.5,-1.6,0.34219035506248474,29.31114959716797,29.31114959716797,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,2.5,-90.5,-1.42,-0.005784221459180117,26.365385055541992,26.365385055541992,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,2.5,-89.5,-1.76,-0.040786538273096085,26.38045310974121,26.38045310974121,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,2.5,-87.5,-2.03,-0.07912685722112656,26.448869705200195,26.448869705200195,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,2.5,-35.5,-1.52,0.7975857257843018,27.492189407348633,27.492189407348633,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,2.5,-33.5,-1.49,0.7844275236129761,27.46924591064453,27.46924591064453,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,2.5,-31.5,-1.58,0.7788153290748596,27.449392318725586,27.449392318725586,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,2.5,-30.5,-1.32,0.7748538255691528,27.44133186340332,27.44133186340332,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,2.5,-19.5,-1.49,0.7304481267929077,27.378700256347656,27.378700256347656,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,2.5,156.5,-2.31,0.3183736205101013,29.30848503112793,29.30848503112793,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,3.5,-46.5,-1.53,0.22870004177093506,27.533723831176758,27.533723831176758,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,3.5,-41.5,-1.7,0.7968289256095886,27.562103271484375,27.562103271484375,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,3.5,-32.5,-0.93,0.7777023911476135,27.518251419067383,27.518251419067383,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,3.5,95.5,-2.6,0.18183548748493195,29.277162551879883,29.277162551879883,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,3.5,96.5,-2.7733333333333334,0.1985847900311152,29.43959617614746,29.43959617614746,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,4.5,-43.5,-1.885,0.7706637978553772,27.582033157348633,27.582033157348633,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,4.5,-42.5,-1.62,0.7804499864578247,27.587310791015625,27.587310791015625,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,4.5,-41.5,-1.81,0.7901540398597717,27.584381103515625,27.584381103515625,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,5.5,-87.5,-1.5,-0.14643645286560059,27.55718994140625,27.55718994140625,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,5.5,-48.5,-1.57,-0.007429556455463171,27.623506546020508,27.623506546020508,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,5.5,-46.5,-1.58,0.24652442336082458,27.61151123046875,27.61151123046875,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,5.5,-45.5,-2.18,0.4986690282821655,27.61016273498535,27.61016273498535,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,5.5,-44.5,-2.22,0.7353285551071167,27.61199378967285,27.61199378967285,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,5.5,-43.5,-2.22,0.7621111273765564,27.59925079345703,27.59925079345703,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,5.5,-34.5,-1.53,0.7839621901512146,27.501798629760742,27.501798629760742,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,5.5,-21.5,-1.48,0.7222766280174255,27.76165199279785,27.76165199279785,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,6.5,-44.5,-2.18,0.7494194507598877,27.621347427368164,27.621347427368164,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,6.5,-43.5,-2.16,0.7608094215393066,27.582656860351562,27.582656860351562,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,6.5,-21.5,-1.26,0.7270411849021912,27.667478561401367,27.667478561401367,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,7.5,-20.5,-1.39,0.7314169406890869,27.552278518676758,27.552278518676758,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,8.5,-40.5,-1.46,0.7849626541137695,27.211898803710938,27.211898803710938,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,8.5,-39.5,-1.39,0.7883869409561157,27.191621780395508,27.191621780395508,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,8.5,109.5,-2.61,0.1495635062456131,28.005874633789062,28.005874633789062,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,10.5,52.5,-1.46,0.5354698896408081,26.195823669433594,26.195823669433594,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,11.5,94.5,-2.727,-0.009704727679491043,28.470109939575195,28.470109939575195,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,12.5,-63.5,-1.73,0.6935448050498962,27.35426902770996,27.35426902770996,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,12.5,-61.5,-1.225,0.6495618224143982,27.609338760375977,27.609338760375977,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,12.5,-17.5,-1.8416666666666668,0.7246462106704712,25.17075538635254,25.626298904418945,1,1,0,1,1,1,1,1,1,1,1,1
T. sacculifer,13.5,-74.5,-1.35,0.8168206810951233,27.3399600982666,27.3399600982666,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,13.5,110.5,-2.08,0.18518424034118652,27.638334274291992,27.638334274291992,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,14.5,-63.5,-1.5,0.7118305563926697,27.611928939819336,27.611928939819336,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,14.5,-61.5,-1.35,0.6751290559768677,27.805999755859375,27.805999755859375,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,14.5,-17.5,-1.8399999999999999,0.7390618191825019,24.3394832611084,25.32853126525879,1,0,0,1,1,1,1,1,1,1,1,1
T. sacculifer,15.5,-72.5,-1.39,0.8320998549461365,27.520830154418945,27.520830154418945,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,15.5,-68.5,-1.25,0.7065394520759583,27.628774642944336,27.628774642944336,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,15.5,-65.5,-1.25,0.6936218738555908,27.677343368530273,27.677343368530273,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,15.5,-62.5,-1.29,0.7224553823471069,27.5964412689209,27.5964412689209,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,15.5,-60.5,-1.74,0.6823605298995972,27.530242919921875,27.530242919921875,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,15.5,-59.5,-1.22,0.6779095530509949,27.464309692382812,27.464309692382812,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,15.5,-18.5,-1.36,0.7724467515945435,24.14947509765625,24.514434814453125,1,0,1,1,1,1,1,1,1,1,1,1
T. sacculifer,15.5,-17.5,-1.5199999999999998,0.7644811272621155,24.044034957885742,24.930770874023438,1,0,0,1,1,1,1,1,1,1,1,1
T. sacculifer,16.5,-79.5,-1.418,0.8402566313743591,27.901458740234375,27.901458740234375,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,16.5,-78.5,-1.64,0.837067723274231,27.893983840942383,27.893983840942383,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,16.5,-77.5,-1.71,0.8321929574012756,27.87065315246582,27.87065315246582,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,16.5,-76.5,-1.6,0.8242834210395813,27.796998977661133,27.796998977661133,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,16.5,-74.5,-2.05,0.8138175010681152,27.708784103393555,27.708784103393555,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,16.5,-72.5,-1.58,0.8287591934204102,27.624757766723633,27.624757766723633,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,16.5,-71.5,-1.37,0.7833309769630432,27.603548049926758,27.603548049926758,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,16.5,-70.5,-1.42,0.7282740473747253,27.60772705078125,27.60772705078125,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,16.5,-62.5,-1.26,0.7296225428581238,27.490081787109375,27.490081787109375,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,17.5,-79.5,-1.1949999999999998,0.8449371457099915,28.0013484954834,28.0013484954834,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,17.5,-71.5,-1.63,0.7833309769630432,27.662574768066406,27.662574768066406,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,17.5,-67.5,-1.605,0.697884738445282,27.64561653137207,27.64561653137207,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,17.5,-65.5,-1.2866666666666668,0.697147935628891,27.727622985839844,27.727622985839844,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,17.5,-63.5,-1.24,0.7194527983665466,27.42304039001465,27.42304039001465,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,17.5,111.5,-2.47,0.22035957872867584,27.073915481567383,27.073915481567383,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,18.5,-64.5,-1.35,0.7165998816490173,27.276151657104492,27.276151657104492,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,18.5,-63.5,-1.35,0.7386985421180725,27.26592445373535,27.26592445373535,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,18.5,-21.5,-1.04,0.8909492492675781,23.1434383392334,23.1434383392334,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,18.5,-18.5,-0.9166666666666666,0.8533844947814941,22.234460830688477,24.110246658325195,0,0,0,0,0,1,1,1,1,1,1,1
T. sacculifer,18.5,-16.5,-1.128,0.8308805227279663,21.374839782714844,23.79378318786621,0,0,0,0,0,1,1,1,1,1,1,1
T. sacculifer,18.5,115.5,-2.34,0.23427459597587585,26.912282943725586,26.912282943725586,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,19.5,-19.5,-0.84,0.9122494459152222,22.045568466186523,22.790136337280273,1,0,0,0,1,1,1,1,1,1,1,1
T. sacculifer,19.5,-17.5,-1.16,0.8879484534263611,20.786907196044922,23.78875732421875,0,0,0,0,0,0,1,1,1,1,1,0
T. sacculifer,19.5,117.5,-1.86,0.23927398025989532,26.83186912536621,26.83186912536621,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,20.5,-19.5,-0.365,0.9677929878234863,21.590951919555664,22.829404830932617,0,0,0,0,0,1,1,1,1,1,1,1
T. sacculifer,20.5,-18.5,-1.12,0.9552996158599854,20.725204467773438,22.385910034179688,0,0,0,0,0,0,1,1,1,1,1,1
T. sacculifer,20.5,-17.5,-0.9025,0.9435458183288574,19.425945281982422,21.578866958618164,0,0,0,0,0,0,1,1,1,1,1,0
T. sacculifer,20.5,117.5,-1.95,0.24639230966567993,26.47133445739746,26.47133445739746,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,21.5,-74.5,-1.4600000000000002,1.0147418975830078,27.25566291809082,27.25566291809082,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,21.5,-18.5,-1.03,1.0137790441513062,20.411151885986328,22.05699920654297,0,0,0,0,0,0,1,1,1,1,1,0
T. sacculifer,21.5,-17.5,-0.7775,1.0033361911773682,18.97853660583496,20.84482765197754,0,0,0,0,0,0,0,1,1,1,0,0
T. sacculifer,22.5,-17.5,-0.7375,1.0606310367584229,19.476106643676758,20.735998153686523,0,0,0,0,0,0,0,1,1,1,1,0
T. sacculifer,23.5,-18.5,-0.75,1.1145920753479004,20.843046188354492,21.744503021240234,0,0,0,0,0,1,1,1,1,1,1,1
T. sacculifer,23.5,-17.5,-0.75,1.1065651178359985,20.08257484436035,21.239925384521484,0,0,0,0,0,0,1,1,1,1,1,0
T. sacculifer,25.5,-16.5,-0.09,1.1454719305038452,20.47524642944336,21.436328887939453,0,0,0,0,0,1,1,1,1,1,1,1
T. sacculifer,26.5,-15.5,-0.275,1.1407256126403809,20.388626098632812,21.42595863342285,0,0,0,0,0,1,1,1,1,1,1,1
T. sacculifer,26.5,-14.5,-0.3216666666666667,1.1407256126403809,19.953767776489258,21.279382705688477,0,0,0,0,0,0,0,1,1,1,1,1
T. sacculifer,27.5,-15.5,-0.09,1.1414424180984497,20.623838424682617,21.763839721679688,0,0,0,0,0,1,1,1,1,1,1,1
T. sacculifer,27.5,-14.5,-0.44,1.1291990280151367,20.164793014526367,21.255126953125,0,0,0,0,0,1,1,1,1,1,1,1
T. sacculifer,27.5,-13.5,-0.2,1.1157982349395752,19.642168045043945,21.194053649902344,0,0,0,0,0,0,0,1,1,1,1,0
T. sacculifer,29.5,-12.5,-0.22999999999999998,1.1041303873062134,19.74147605895996,21.394060134887695,0,0,0,0,0,0,1,1,1,1,1,0
T. sacculifer,29.5,-11.5,-0.22199999999999998,1.09347665309906,19.36009407043457,20.832561492919922,0,0,0,0,0,0,1,1,1,1,1,0
T. sacculifer,30.5,-36.5,-0.23,1.2037543058395386,22.644180297851562,23.565919876098633,1,0,0,0,1,1,1,1,1,1,1,1
T. sacculifer,31.5,-64.5,-0.86,1.1045606136322021,23.29217529296875,24.448402404785156,1,0,0,0,1,1,1,1,1,1,1,1
T. sacculifer,31.5,-36.5,-0.47,1.181870937347412,22.348716735839844,23.720439910888672,0,0,0,0,1,1,1,1,1,1,1,1
T. sacculifer,32.5,-34.5,-0.32,1.1409411430358887,21.906885147094727,23.29722785949707,0,0,0,0,1,1,1,1,1,1,1,1
T. sacculifer,32.5,-10.5,-0.2,1.066870927810669,19.44171714782715,21.367877960205078,0,0,0,0,0,0,1,1,1,1,1,0
T. sacculifer,32.5,-9.5,-0.16333333333333333,1.066870927810669,19.5218505859375,21.5155029296875,0,0,0,0,0,0,1,1,1,1,1,0
T. sacculifer,33.5,-32.5,-0.285,1.094846487045288,21.383981704711914,23.2191162109375,0,0,0,0,0,1,1,1,1,1,1,1
T. sacculifer,33.5,-30.5,-0.27,1.0851824283599854,21.18788719177246,22.988309860229492,0,0,0,0,0,1,1,1,1,1,1,1
T. sacculifer,33.5,-12.5,-0.1,1.0772725343704224,19.470441818237305,21.58984375,0,0,0,0,0,0,1,1,1,1,1,0
T. sacculifer,33.5,-9.5,-0.18,1.0425304174423218,19.574575424194336,21.76694107055664,0,0,0,0,0,0,1,1,1,1,1,0
T. sacculifer,34.5,-10.5,-0.33,1.0372302532196045,19.23748207092285,21.759275436401367,0,0,0,0,0,0,1,1,1,1,0,0
T. sacculifer,34.5,-8.5,-0.14333333333333334,1.0234376192092896,19.54912757873535,21.87616539001465,0,0,0,0,0,0,1,1,1,1,1,0
T. sacculifer,34.5,-7.5,-0.13833333333333334,1.0162400007247925,19.817556381225586,21.952682495117188,0,0,0,0,0,1,1,1,1,1,1,0
T. sacculifer,35.5,-29.5,-0.14,1.0098369121551514,20.255922317504883,22.584365844726562,0,0,0,0,0,1,1,1,1,1,1,0
